Timestamp,Fp1,Fp2,F3,F4,T5,T6,O1,O2,F7,F8,C3,C4,T3,T4,P3,P4
0.26953125,-332541.386192,-18411.221315,-1242581.217597,-23936.572544,-1216149.653929,-1493872.04574,-1709473.396477,-2173735.400884,-3572821.923831,-2627050.772554,-2633412.436654,-2482747.91035,-2484419.463208,-58116.502537,-2547343.557756,-2524046.960359
0.2734375,-332784.9308,-18809.26118,-1242809.20539,-24169.388314,-1216162.528534,-1493882.774577,-1709956.194157,-2173752.567023,-3572825.678924,-2627044.335251,-2633401.171374,-2482751.665443,-2484703.240955,-58494.157612,-2547325.318733,-2524034.622197
0.27734375,-333037.594919,-18861.832483,-1243083.863626,-24214.449431,-1216132.48779,-1493845.760089,-1710501.219094,-2173725.208488,-3572779.544923,-2627012.685181,-2633358.792467,-2482705.531443,-2484896.360027,-58746.285289,-2547267.919453,-2523983.660219
0.28125,-333123.425618,-18837.692599,-1243235.140232,-24179.044268,-1216150.726813,-1493851.660949,-1710746.373027,-2173746.666163,-3572777.399156,-2627035.752182,-2633363.084002,-2482704.458559,-2485028.861168,-58647.579986,-2547275.966081,-2523984.196661
0.28515625,-333152.393478,-19165.995022,-1243301.659024,-24333.539526,-1216160.919209,-1493857.025368,-1710825.229982,-2173763.832303,-3572781.690691,-2627035.752182,-2633353.428048,-2482707.67721,-2485145.269054,-58643.824893,-2547280.257616,-2523984.196661
0.2890625,-333374.480411,-19596.221399,-1243490.486561,-24577.084133,-1216138.925092,-1493839.859228,-1711142.803567,-2173748.81193,-3572758.087249,-2626992.30039,-2633310.512699,-2482680.855117,-2485279.37952,-58987.684129,-2547236.269383,-2523949.32794
0.29296875,-333656.648833,-19719.603028,-1243751.73375,-24664.524158,-1216116.394534,-1493818.937995,-1711592.341851,-2173730.572907,-3572724.291411,-2626960.65032,-2633277.253303,-2482650.814372,-2485357.163591,-59306.330598,-2547191.744708,-2523912.849893
0.296875,-333807.92544,-19697.07247,-1243915.884962,-24631.264762,-1216091.718208,-1493786.215041,-1711802.627063,-2173709.115232,-3572684.594713,-2626935.437552,-2633243.993907,-2482612.190558,-2485393.641638,-59264.488133,-2547156.339545,-2523877.44473
0.30078125,-333881.417976,-20021.083357,-1243972.747799,-24779.322717,-1216114.785208,-1493806.063391,-1711781.70583,-2173738.083093,-3572702.297294,-2626944.557064,-2633247.749001,-2482626.138047,-2485430.119685,-59251.613528,-2547176.724336,-2523895.147311
0.3046875,-334120.134606,-20515.682759,-1244121.342197,-25052.908069,-1216139.997976,-1493834.494809,-1711952.830786,-2173767.587396,-3572723.218527,-2626944.557064,-2633248.821884,-2482649.741489,-2485499.320686,-59580.452392,-2547179.942987,-2523910.704125
0.30859375,-334438.244633,-20728.113738,-1244357.91306,-25190.773629,-1216151.799697,-1493849.515182,-1712317.611255,-2173781.534884,-3572727.510062,-2626941.874855,-2633248.821884,-2482656.178791,-2485578.17764,-59962.935443,-2547167.604824,-2523911.240567
0.3125,-334620.634868,-20684.661947,-1244518.84562,-25156.977791,-1216143.753069,-1493838.249903,-1712503.220141,-2173782.071326,-3572708.734597,-2626938.119762,-2633238.093047,-2482635.794,-2485600.708199,-59970.982071,-2547152.584452,-2523897.293079
0.31640625,-334665.695985,-20915.33195,-1244544.058388,-25255.146653,-1216141.07086,-1493833.421926,-1712422.217419,-2173789.581512,-3572699.615085,-2626931.146017,-2633220.926907,-2482625.601605,-2485595.880222,-59902.853954,-2547150.438684,-2523893.001544
0.3203125,-334798.733568,-21342.339676,-1244355.767292,-25453.093702,-1215495.194852,-1493198.811197,-1712112.690462,-2173153.361458,-3572059.103496,-2626262.203009,-2632555.738992,-2481980.262039,-2485036.371355,-60116.894259,-2546493.833839,-2523241.224675
0.32421875,-333683.470927,-20310.225524,-1238601.891828,-24143.639105,-1203764.284106,-1481581.089685,-1704697.454536,-2161499.161899,-3560432.262472,-2614466.382798,-2620828.583339,-2470250.960618,-2472850.021464,-59233.374504,-2534823.541024,-2511582.733581
0.328125,-335014.383199,-21198.036814,-1242059.796102,-25060.418255,-1211262.668522,-1489117.561474,-1708773.339841,-2168943.902128,-3567937.08419,-2621941.163771,-2628396.168756,-2477833.566407,-2478375.909135,-60137.815492,-2542374.496743,-2519098.284137
0.33203125,-335889.856325,-22142.710941,-1244536.548202,-25886.53873,-1216194.715046,-1493989.526509,-1711734.498946,-2173854.490978,-3572808.512784,-2626889.303552,-2633296.028769,-2482744.691699,-2483569.73929,-60775.644872,-2547247.534662,-2524009.409429
0.3359375,-336117.844119,-22730.114785,-1244577.854225,-26196.60213,-1216164.674302,-1493939.100973,-1711758.102388,-2173837.324838,-3572755.405039,-2626843.705993,-2633220.926907,-2482688.365303,-2484150.16939,-61064.787038,-2547172.432801,-2523968.103405
0.33984375,-336478.333053,-23138.883488,-1244752.197832,-26438.00097,-1216173.793813,-1493938.02809,-1712070.847997,-2173852.345211,-3572746.821969,-2626836.195807,-2633198.396349,-2482677.636466,-2484588.442396,-61544.366067,-2547133.808986,-2523952.546591
0.34375,-336778.204057,-23205.40228,-1244930.296532,-26474.479017,-1216176.476023,-1493926.762811,-1712363.745256,-2173863.074048,-3572725.364295,-2626839.9509,-2633184.44886,-2482657.251675,-2484863.637073,-61747.141093,-2547104.304684,-2523934.844009
0.34765625,-336926.798454,-23397.98491,-1244978.039858,-26547.971552,-1216165.747185,-1493905.841578,-1712363.745256,-2173860.92828,-3572699.615085,-2626827.612737,-2633154.944558,-2482630.429581,-2485009.012819,-61717.100348,-2547081.774125,-2523911.777009
0.3515625,-337142.984527,-23947.837823,-1245024.173859,-26830.676416,-1216161.455651,-1493903.159368,-1712352.479977,-2173865.219815,-3572690.495573,-2626804.009295,-2633123.830929,-2482620.237186,-2485132.394449,-61927.922002,-2547057.634241,-2523895.683753
0.35546875,-337560.872741,-24469.259318,-1245213.537838,-27128.401652,-1216162.528534,-1493910.669555,-1712623.38312,-2173871.120676,-3572688.886248,-2626780.942295,-2633104.519022,-2482618.62786,-2485261.140497,-62437.541775,-2547027.057055,-2523881.736264
0.359375,-337985.734699,-24667.206367,-1245432.942561,-27239.981561,-1216134.097115,-1493883.847461,-1712929.691426,-2173847.517234,-3572646.50734,-2626742.854922,-2633064.285882,-2482579.467604,-2485317.466893,-62774.96371,-2546971.803543,-2523839.357357
0.36328125,-338262.002261,-24902.167905,-1245525.747004,-27332.786004,-1216143.753069,-1493887.066112,-1712943.102472,-2173864.683374,-3572644.361573,-2626747.146457,-2633058.385021,-2482577.321837,-2485326.049963,-62816.806175,-2546970.194217,-2523842.039566
0.3671875,-338536.660497,-25508.347214,-1245564.907261,-27634.266333,-1216168.429395,-1493914.424648,-1712861.026867,-2173896.869886,-3572666.355689,-2626749.292225,-2633058.921463,-2482597.170186,-2485351.799172,-63029.773596,-2546980.386612,-2523859.205706
0.37109375,-339002.828479,-26142.957943,-1245734.42289,-27989.390849,-1216144.289511,-1493900.477159,-1713048.78152,-2173879.167304,-3572639.533596,-2626694.575154,-2633011.178137,-2482574.103185,-2485387.740777,-63568.897673,-2546929.961077,-2523826.482752
0.375,-339487.771927,-26440.683179,-1245951.145405,-28163.198014,-1216117.467417,-1493879.019484,-1713338.99657,-2173859.318955,-3572603.055549,-2626650.586921,-2632968.79923,-2482539.770906,-2485389.886545,-64004.488469,-2546873.634681,-2523791.077589
0.37890625,-339825.730303,-26661.697228,-1246051.460034,-28252.783805,-1216133.024232,-1493894.576299,-1713363.136454,-2173882.385955,-3572610.029293,-2626661.8522,-2632973.090765,-2482542.453115,-2485354.481382,-64095.147144,-2546876.853332,-2523801.269984
0.3828125,-340120.77333,-27256.074817,-1246068.089732,-28538.707321,-1216143.753069,-1493904.232252,-1713217.760708,-2173900.624979,-3572615.930154,-2626652.196247,-2632960.752602,-2482548.353976,-2485358.772917,-64275.928053,-2546876.853332,-2523809.316612
0.38671875,-340603.034568,-27969.006058,-1246198.445105,-28926.018348,-1216143.753069,-1493916.033973,-1713321.293988,-2173907.598723,-3572617.539479,-2626621.61906,-2632936.076276,-2482551.572627,-2485391.495871,-64804.859734,-2546850.031239,-2523801.269984
0.390625,-341148.059505,-28382.602737,-1246408.730317,-29164.198537,-1216145.362394,-1493927.299252,-1713601.853085,-2173917.254676,-3572611.638619,-2626604.989362,-2632921.592345,-2482548.353976,-2485396.860289,-65333.254973,-2546820.526936,-2523795.369124
0.39453125,-341561.119743,-28619.173601,-1246529.429737,-29267.731818,-1216153.409022,-1493933.736555,-1713667.835434,-2173932.275049,-3572608.419968,-2626604.989362,-2632918.910136,-2482542.989557,-2485373.793289,-65492.578208,-2546811.407424,-2523797.514891
0.3984375,-341871.719583,-29179.21891,-1246531.039063,-29535.952751,-1216159.846325,-1493937.491648,-1713505.829991,-2173946.222537,-3572605.737758,-2626591.578316,-2632900.671113,-2482542.453115,-2485340.533893,-65647.609907,-2546803.897238,-2523797.514891
0.40234375,-342338.96045,-29924.873105,-1246616.33332,-29936.138384,-1216170.575162,-1493961.631532,-1713536.407177,-2173966.607328,-3572619.148805,-2626572.80285,-2632888.33295,-2482556.937046,-2485356.090707,-66141.136425,-2546790.486192,-2523804.488636
0.40625,-342911.880363,-30422.691157,-1246807.306624,-30220.452573,-1216151.263255,-1493951.975578,-1713796.045041,-2173955.342049,-3572595.008921,-2626528.814617,-2632850.782019,-2482533.333604,-2485378.621266,-66724.785176,-2546736.842005,-2523776.057217
0.41015625,-343391.995834,-30687.156998,-1246947.854393,-30342.224877,-1216146.435278,-1493946.61116,-1713904.406298,-2173957.487817,-3572575.697014,-2626515.940012,-2632832.006554,-2482514.558138,-2485335.705916,-66963.501807,-2546711.629237,-2523764.255496
0.4140625,-343764.822932,-31253.639609,-1246958.583231,-30605.081392,-1216141.07086,-1493942.856067,-1713744.546621,-2173963.388677,-3572564.431735,-2626493.945896,-2632805.18446,-2482501.147092,-2485286.353265,-67132.480995,-2546696.072423,-2523756.208868
