Timestamp,Fp1,Fp2,F3,F4,T5,T6,O1,O2,F7,F8,C3,C4,T3,T4,P3,P4
1.59375,-367712.124313,-58027.453187,-1247913.986196,-44463.520582,-1216048.802858,-1494109.153045,-1714309.419907,-2174266.478332,-3572192.141079,-2625490.799605,-2631829.933146,-2482162.652273,-2484890.459167,-85785.10115,-2545430.069617,-2523396.256375
1.59765625,-368139.132039,-58746.285289,-1247901.648033,-44849.758726,-1216044.511324,-1494115.053906,-1714304.055489,-2174269.696983,-3572188.922428,-2625459.685976,-2631804.183937,-2482157.824297,-2484923.182121,-86234.639434,-2545402.17464,-2523384.454654
1.6015625,-368672.891697,-59229.082969,-1248000.889778,-45136.218683,-1216035.928254,-1494116.12679,-1714542.235678,-2174268.087657,-3572173.902055,-2625431.790999,-2631781.653378,-2482147.095459,-2484938.738935,-86809.168674,-2545360.332174,-2523368.361398
1.60546875,-369105.263842,-59422.202041,-1248057.752616,-45234.923987,-1216027.345184,-1494107.54372,-1714658.107121,-2174266.478332,-3572151.371497,-2625421.062162,-2631766.096564,-2482126.710668,-2484924.255004,-87040.91156,-2545329.754988,-2523353.341026
1.609375,-369397.624659,-59853.501302,-1247982.114313,-45436.089687,-1216022.517207,-1494100.033534,-1714488.055049,-2174269.696983,-3572137.96045,-2625404.968906,-2631744.102448,-2482110.617412,-2484895.823585,-87130.497352,-2545313.12529,-2523343.14863
1.61328125,-369781.717036,-60555.167264,-1247941.881173,-45802.479482,-1215994.085788,-1494080.185185,-1714407.588769,-2174248.77575,-3572109.529031,-2625351.861161,-2631694.749796,-2482083.795319,-2484935.520284,-87506.006659,-2545265.918406,-2523308.279909
1.6171875,-370275.779995,-61064.250596,-1248015.373709,-46102.886927,-1216024.126533,-1494118.808999,-1714600.707841,-2174283.644472,-3572132.05959,-2625359.371347,-2631705.478633,-2482110.080971,-2484968.243238,-88068.734177,-2545263.236196,-2523328.128258
1.62109375,-370208.724762,-60725.755778,-1247474.640307,-45903.330553,-1214866.484984,-1492966.531869,-1714020.277741,-2173137.804644,-3570966.907855,-2624194.756054,-2630537.108247,-2480935.273282,-2483832.595805,-87984.512804,-2544085.746299,-2522167.8045
1.625,-365432.246379,-55793.709254,-1240864.603623,-42798.941469,-1202978.396771,-1481193.778657,-1705803.061223,-2161337.156455,-3559179.670713,-2612247.659236,-2618664.040406,-2469047.185069,-2471329.208771,-84217.081573,-2532291.535412,-2510364.474102
1.62890625,-369442.685776,-60138.888376,-1245247.333675,-45411.949803,-1212316.240348,-1490549.324816,-1710846.687656,-2170614.382102,-3568521.805825,-2621572.091767,-2628064.647682,-2478477.296648,-2478872.117862,-87151.418585,-2541671.221455,-2519712.510075
