Timestamp,Fp1,Fp2,F3,F4,T5,T6,O1,O2,F7,F8,C3,C4,T3,T4,P3,P4
6.55078125,-342799.764013,15980.066774,-1530703.07144,-17119.469299,-1430350.891394,-1785370.801135,-2145053.463585,-2538644.08,-3519678.773842,-2479729.888407,-2485660.253246,-2442711.644496,-2437322.013059,-47213.321592,-2540775.89998,-2522194.090151
6.5546875,-342787.42585,16031.565193,-1530825.380185,-17009.498717,-1430448.523813,-1785465.214904,-2145042.734747,-2538740.103095,-3519771.041843,-2479829.666594,-2485759.494991,-2442805.521823,-2437239.937453,-46938.126914,-2540874.605283,-2522288.50392
6.55859375,-342772.94192,15806.796051,-1531075.362095,-17092.110764,-1430999.986053,-1786011.312725,-2145161.824842,-2539282.982264,-3520326.795617,-2480380.592392,-2486304.519928,-2443369.322225,-2437587.551783,-47156.458754,-2541415.338685,-2522831.383089
6.5625,-342833.023409,15569.688746,-1530949.834698,-17232.658533,-1430056.92125,-1785080.586085,-2145063.65598,-2538349.036974,-3519376.757071,-2479413.924147,-2485331.950823,-2442402.117539,-2437013.558985,-47335.630338,-2540458.326394,-2521888.854729
6.56640625,-342882.376061,15854.002935,-1531304.422772,-17086.746345,-1430908.790935,-1785922.799816,-2145459.550078,-2539183.740519,-3520221.116569,-2480277.059111,-2486199.377322,-2443263.106735,-2437534.444038,-47322.219291,-2541301.613009,-2522727.313367
6.5703125,-342862.527712,16021.372798,-1531502.369821,-16972.484228,-1431167.355915,-1786165.807982,-2145556.646056,-2539436.404638,-3520470.025595,-2480546.352928,-2486460.088069,-2443515.234413,-2437693.230831,-47114.079847,-2541566.07885,-2522977.295277
6.57421875,-342830.3412,15753.688306,-1531585.518311,-17103.912485,-1431159.845729,-1786156.68847,-2145515.876474,-2539431.576661,-3520461.978967,-2480528.113905,-2486437.557511,-2443505.578459,-2437632.6129,-47151.630777,-2541556.959338,-2522963.88423
6.578125,-342870.037898,15529.455606,-1531712.118591,-17247.142464,-1431135.169403,-1786137.376563,-2145646.231848,-2539405.827451,-3520438.375525,-2480490.562974,-2486397.860813,-2443480.365691,-2437687.866412,-47387.665199,-2541518.335523,-2522934.916369
6.58203125,-342909.198154,15686.633073,-1531869.296058,-17183.305881,-1431136.242287,-1786136.30368,-2145862.954362,-2539403.681684,-3520428.18313,-2480494.318067,-2486397.860813,-2443474.464831,-2437766.723367,-47406.440664,-2541511.898221,-2522927.942625
6.5859375,-342908.661712,15870.632633,-1531984.63106,-17056.705601,-1431104.055775,-1786096.070539,-2145916.062107,-2539368.812963,-3520387.413548,-2480470.714625,-2486368.35651,-2443432.085923,-2437720.589366,-47168.796917,-2541489.367663,-2522891.464578
6.58984375,-342881.839619,15641.571956,-1532025.400642,-17140.390532,-1431120.149031,-1786112.163795,-2145825.403431,-2539385.442661,-3520406.189013,-2480476.615486,-2486376.93958,-2443450.324947,-2437560.72969,-47152.703661,-2541512.434663,-2522908.630718
6.59375,-342929.582945,15364.767953,-1532093.528759,-17306.151069,-1431137.851612,-1786134.157912,-2145888.703571,-2539402.6088,-3520427.110246,-2480478.224811,-2486379.085348,-2443469.636854,-2437517.81434,-47387.128757,-2541520.481291,-2522922.578206
6.59765625,-342976.789829,15464.009698,-1532193.843388,-17301.859534,-1431155.017752,-1786148.641842,-2146086.65062,-2539416.019847,-3520438.911967,-2480493.781625,-2486394.10572,-2443481.438575,-2437562.339015,-47471.35013,-2541529.600803,-2522933.843486
6.6015625,-342969.279643,15712.382282,-1532281.283412,-17173.649928,-1431160.382171,-1786151.324052,-2146154.242296,-2539422.993591,-3520430.865339,-2480508.265556,-2486407.516766,-2443479.829249,-2437532.298271,-47231.560615,-2541546.766942,-2522938.671462
6.60546875,-342909.198154,15577.198932,-1532293.085133,-17153.265137,-1431140.533822,-1786132.012145,-2146050.172573,-2539405.29101,-3520409.944106,-2480484.125672,-2486384.449766,-2443460.517342,-2437377.803013,-47140.90194,-2541535.501663,-2522916.140904
6.609375,-342911.880363,15298.785603,-1532321.516552,-17303.46886,-1431140.533822,-1786136.30368,-2146061.974294,-2539403.681684,-3520421.745827,-2480472.323951,-2486373.184487,-2443466.418203,-2437328.986803,-47332.411686,-2541533.892338,-2522917.75023
6.61328125,-342946.749085,15349.211138,-1532400.909948,-17318.489232,-1431165.210148,-1786159.907122,-2146236.854343,-2539424.066475,-3520440.521293,-2480492.1723,-2486390.887069,-2443487.875877,-2437402.479339,-47457.402641,-2541548.91271,-2522937.598579
6.6171875,-342968.206759,15623.332932,-1532478.694019,-17182.76944,-1431170.574566,-1786158.834238,-2146324.830809,-2539426.748684,-3520431.938223,-2480505.046905,-2486404.298115,-2443485.73011,-2437426.619223,-47245.508104,-2541560.177989,-2522938.135021
6.62109375,-342927.973619,15546.621745,-1532479.230461,-17141.463416,-1431141.070264,-1786129.329935,-2146218.61532,-2539397.780823,-3520400.824595,-2480470.714625,-2486371.03872,-2443455.152923,-2437286.607896,-47117.83494,-2541540.32964,-2522909.703602
6.625,-342092.733633,14747.323364,-1528526.726786,-16773.464295,-1425598.016453,-1780626.509264,-2142319.755831,-2533910.516967,-3514952.720994,-2474922.296396,-2480835.495095,-2437930.338136,-2432408.205558,-46434.408001,-2536041.800504,-2517419.221094
6.62890625,-340534.370009,13527.991,-1520622.792318,-15798.749423,-1415978.004453,-1771135.779755,-2134744.123786,-2524399.402666,-3505597.174835,-2465292.628442,-2471345.302027,-2428432.09844,-2421852.1025,-44681.31598,-2526605.788065,-2507992.864608
6.6328125,-343041.699295,15232.803253,-1529954.198593,-17079.236159,-1430310.658254,-1785435.174159,-2144144.19462,-2538543.228929,-3519694.867098,-2479573.783824,-2485643.623548,-2442741.148799,-2432533.196513,-47012.155892,-2540829.544166,-2522208.03764
6.63671875,-343151.669878,15557.350583,-1530499.759972,-17160.775323,-1431211.344148,-1786290.798937,-2144766.467186,-2539437.477522,-3520531.71641,-2480485.198556,-2486496.029675,-2443591.409158,-2433976.225135,-47112.470521,-2541679.804525,-2523067.953952
6.640625,-343127.529994,15238.167672,-1530561.450787,-17326.53586,-1431187.204264,-1786248.42003,-2144805.627442,-2539420.847824,-3520493.629038,-2480459.449346,-2486436.484627,-2443547.420925,-2434593.669724,-47256.773383,-2541628.842548,-2523021.28351
6.64453125,-343165.080925,15119.077577,-1530750.814766,-17416.121652,-1431171.111008,-1786221.597936,-2145041.125422,-2539405.29101,-3520461.978967,-2480441.210323,-2486399.470138,-2443513.088645,-2435152.105707,-47481.006084,-2541580.56278,-2522980.513928
6.6484375,-343192.43946,15355.111999,-1530990.60428,-17312.051929,-1431179.157636,-1786213.551308,-2145298.617518,-2539407.973219,-3520446.422153,-2480457.303579,-2486401.615906,-2443500.21404,-2435607.544852,-47391.420292,-2541574.125478,-2522968.712207
6.65234375,-343174.736878,15414.657046,-1531182.114027,-17248.215347,-1431190.422915,-1786212.478425,-2145366.745635,-2539419.77494,-3520445.885711,-2480471.251067,-2486408.58965,-2443500.21404,-2435796.908831,-47198.837662,-2541587.000082,-2522967.639323
6.65625,-343165.617367,15104.593647,-1531324.271122,-17372.66986,-1431202.761078,-1786223.207262,-2145385.5211,-2539432.113103,-3520460.369642,-2480473.396835,-2486404.834557,-2443512.552203,-2435885.958181,-47294.860756,-2541592.900943,-2522973.540184
6.66015625,-343224.08953,14915.229668,-1531507.197798,-17500.343025,-1431214.026357,-1786237.691192,-2145571.666428,-2539444.451266,-3520474.31713,-2480481.443463,-2486404.834557,-2443523.817482,-2436074.785718,-47538.941805,-2541590.755175,-2522979.977486
6.6640625,-343270.223531,15107.275856,-1531708.89994,-17440.797978,-1431219.390776,-1786234.472541,-2145809.846617,-2539444.451266,-3520463.588293,-2480490.026532,-2486407.516766,-2443514.697971,-2436285.07093,-47509.437503,-2541589.682292,-2522973.540184
6.66796875,-343271.296414,15234.949021,-1531851.593477,-17324.926534,-1431217.78145,-1786225.889471,-2145862.41792,-2539442.84194,-3520450.177246,-2480493.245184,-2486407.516766,-2443506.651343,-2436362.855001,-47284.66836,-2541597.192478,-2522967.639323
6.671875,-343258.958251,14963.509436,-1531920.258036,-17417.730977,-1431201.151753,-1786213.014866,-2145821.111896,-2539428.894452,-3520436.229758,-2480465.350207,-2486379.085348,-2443490.558087,-2436302.773512,-47319.537082,-2541581.635664,-2522948.327416
6.67578125,-343316.357531,14721.574154,-1532019.499781,-17567.9347,-1431211.344148,-1786224.816588,-2145940.201991,-2539435.331754,-3520450.177246,-2480462.131555,-2486373.720929,-2443499.141157,-2436368.21942,-47561.472364,-2541580.56278,-2522954.228277
6.6796875,-343371.611043,14865.340574,-1532154.14669,-17512.681188,-1431192.568683,-1786203.895355,-2146161.21604,-2539412.264754,-3520422.818711,-2480444.965416,-2486354.945464,-2443474.464831,-2436506.621421,-47589.903783,-2541554.81357,-2522927.406183
6.68359375,-343383.949206,15054.704553,-1532256.070644,-17422.558954,-1431185.058497,-1786193.166517,-2146223.979738,-2539406.363893,-3520411.553432,-2480453.012044,-2486355.481905,-2443461.053784,-2436501.793444,-47151.630777,-2541552.131361,-2522917.75023
6.6875,-343367.319508,14831.544737,-1532282.892738,-17468.156513,-1431193.105125,-1786201.749587,-2146137.612598,-2539416.019847,-3520429.792455,-2480460.52223,-2486354.409022,-2443473.391947,-2436391.28642,-46979.96938,-2541542.475407,-2522928.479067
6.69140625,-343419.890811,14545.621222,-1532332.781831,-17626.406863,-1431210.271264,-1786224.816588,-2146194.475436,-2539432.113103,-3520455.541665,-2480465.350207,-2486359.236998,-2443494.849622,-2436421.863606,-47529.285852,-2541536.574547,-2522945.108765
